SCALED BULK SIGN ROW UNIT CWIN3P2 MID COVER
python 3.12.6
python_flint 0.9.0
arb_bits 180
git_head b63cab47d4b0861c1f2f94d77c45229b70de35e3
unit mid_cover_11_51_205_4
config CWIN 3/2 beta_order 20 t_order 25 min_dt 1/100000 prec 180
beta_domain 51 205/4
t_domain 3/5 1276053007/410000000
cache_entries 259
dependency scripts/run_surface_scaled_bulk_cwin3p2_mid_cover.py sha256 ec105ab8a24be741cc3dc7f5d3dd77a684f1234c1cdc7b15062b8dcb5c980249
dependency scripts/certify_bulk_beta_taylor_scaled_design.py sha256 32a00917b4903d95df331724a7fd5ec5ab3e152228952cd0cdce7ed512a7cc9d
dependency scripts/certify_bulk_beta_taylor_arb.py sha256 f69cfaadd311218a749039a64ad4ae3a68e4bd3e0527be5ac75744955f97b9aa
dependency docs/SURFACE-G2-CWIN3P2-MID-COVER-48P25-69-PREREG-20260722.md sha256 40149697fbb5dc15822b7346c3218bb59789095b37107dc13869f2414a90ee9e
trow 12 6238959021/5248000000 2014053007/1640000000 upper [-1.0089255288791715557428232807341211363559413427548864583507915453286285679105625e-15 +/- 4.62e-95]
trow 13 2014053007/1640000000 33254901119/26240000000 upper [-2.6102251017145228717878583860246611739902384379882852922412936542268716659397871e-16 +/- 1.08e-96]
trow 14 33254901119/26240000000 17142477063/13120000000 upper [-5.9717700320620646346359088691193485759304861102301153200807360990052232744352411e-17 +/- 3.13e-97]
trow 15 17142477063/13120000000 35315007133/26240000000 upper [-1.1107951922863122982544930692641007784821938013643268028524182127771741249021444e-17 +/- 4.11e-98]
trow 16 35315007133/26240000000 1817253007/1312000000 upper [-1.1588482741535710754331195216266945850621959663380334935842832133294021229663738e-18 +/- 3.73e-98]
trow 17 1817253007/1312000000 1798053007/1280000000 upper [-9.5401736106565948824451996361849336968887652800842799892086695642938373625993286e-18 +/- 2.08e-98]
trow 18 1798053007/1280000000 37375113147/26240000000 upper [-4.9069650417867605456068515901959322868202970305439576874932769312857024450901201e-18 +/- 2.10e-98]
trow 19 37375113147/26240000000 75780279301/52480000000 upper [-2.4981092824464154188729891464103702618818801309380947335438573255373230112385031e-18 +/- 4.30e-99]
trow 20 75780279301/52480000000 19202583077/13120000000 upper [-1.2587980719161627643749712790164670422055769903864863281131473725916909534845830e-18 +/- 4.08e-98]
trow 21 19202583077/13120000000 15568077063/10496000000 upper [-6.2784205930965227697175057892640738591714554314787116695042034329178578284175123e-19 +/- 3.07e-99]
trow 22 15568077063/10496000000 39435219161/26240000000 upper [-3.0995388754724598180995178652348505332688532004115878756269302845801672532685177e-19 +/- 3.50e-99]
trow 23 39435219161/26240000000 79900491329/52480000000 upper [-1.5145994219992459377334437816314025207422534988536960044087963921358558398560095e-19 +/- 2.06e-99]
trow 24 79900491329/52480000000 5058159021/3280000000 upper [-7.3257677992490666171562646146959757763522293788826347563341065650294685239949498e-20 +/- 3.37e-100]
trow 25 5058159021/3280000000 81960597343/52480000000 upper [-3.5072175947069379786004114343123646099843484889801253509605661724427821813063452e-20 +/- 4.48e-100]
trow 26 81960597343/52480000000 1659813007/1049600000 upper [-1.6619762036465163637799121938894097847917707031178543245349278233549812756126752e-20 +/- 3.92e-100]
trow 27 1659813007/1049600000 84020703357/52480000000 upper [-7.7953646204340622295925559949225443838533142172934866529176675523632410582626897e-21 +/- 1.42e-101]
trow 28 84020703357/52480000000 21262689091/13120000000 upper [-3.6190382669104854495668535368480834102728867717058159979816979947792905772664166e-21 +/- 1.49e-101]
trow 29 21262689091/13120000000 86080809371/52480000000 upper [-1.6629876103974191454915431223883057774237546450641133190628322675385200461913052e-21 +/- 3.12e-101]
trow 30 86080809371/52480000000 43555431189/26240000000 upper [-7.5633842255070535385170467913046930917167022181234745000325491889481915708030293e-22 +/- 4.23e-103]
trow 31 43555431189/26240000000 17628183077/10496000000 upper [-3.4045907015901855586003594990722138673118340076550664302750112857285353863965981e-22 +/- 1.60e-102]
trow 32 17628183077/10496000000 11146371049/6560000000 upper [-1.5167824729931636511669681946524694263563734159560504395594063114128485275482862e-22 +/- 3.43e-102]
trow 33 11146371049/6560000000 90201021399/52480000000 upper [-6.6877026578128283105041334390585403690724588307563070063709529883296467351921909e-23 +/- 2.38e-103]
trow 34 90201021399/52480000000 45615537203/26240000000 upper [-2.9181599532547982360697600817084437972199171127708685229584395745341876556081719e-23 +/- 6.76e-104]
trow 35 45615537203/26240000000 92261127413/52480000000 upper [-1.2600817239048471458548361523278712630268083637528991811610561756788068280079601e-23 +/- 4.59e-103]
trow 36 92261127413/52480000000 4664559021/2624000000 upper [-5.3842130546787728817352197118874023026538746293287261488997136506581188806594462e-24 +/- 3.33e-104]
trow 37 4664559021/2624000000 94321233427/52480000000 upper [-2.2764160474828513235693956551689130287731618108496999262475656241510880339854302e-24 +/- 2.72e-104]
trow 38 94321233427/52480000000 47675643217/26240000000 upper [-9.5225696812511627465168305218801125991000333225828902184844422774426742213446834e-25 +/- 6.07e-106]
trow 39 47675643217/26240000000 96381339441/52480000000 upper [-3.9408642917534740430287497649963052057595414751178217358726323685556984216844192e-25 +/- 2.14e-105]
trow 40 96381339441/52480000000 1522053007/820000000 upper [-1.6133159431318865610267857396388643458817970366093196837554203022179591101366920e-25 +/- 1.14e-105]
trow 41 1522053007/820000000 19688289091/10496000000 upper [-6.5325809767167543860956942836382194860960795027469090574145079805008110455660591e-26 +/- 4.30e-106]
trow 42 19688289091/10496000000 49735749231/26240000000 upper [-2.6159342868178110462808129730098869468519397324578738273781442359479936890963526e-26 +/- 8.24e-107]
trow 43 49735749231/26240000000 100501551469/52480000000 upper [-1.0357946751320314129188787846621174323909657289999758921065288935887382712592591e-26 +/- 3.66e-106]
trow 44 100501551469/52480000000 25382901119/13120000000 upper [-4.0545369483632904827146397706276738585276999127810160857819880132368959523679773e-27 +/- 3.81e-107]
trow 45 25382901119/13120000000 102561657483/52480000000 upper [-1.5686581457239964501551167371107833928694441451086513733900139322342399766998074e-27 +/- 3.66e-107]
trow 46 102561657483/52480000000 10359171049/5248000000 upper [-5.9967522548770277259484642946985828801914650464854118610102099387112596641937587e-28 +/- 2.33e-108]
trow 47 10359171049/5248000000 104621763497/52480000000 upper [-2.2644451440822407047262088138383302724892323855741487918037769395880685095745411e-28 +/- 3.56e-108]
trow 48 104621763497/52480000000 13206477063/6560000000 upper [-8.4429458316673459291023280392495644037164935502253609793981911083007259369138268e-29 +/- 2.06e-109]
trow 49 13206477063/6560000000 106681869511/52480000000 upper [-3.1067130441649136087135396760572636694851927401422859223001247227612116205234879e-29 +/- 1.69e-109]
trow 50 106681869511/52480000000 53855961259/26240000000 upper [-1.1275231025922057693501532773888922675344982735311731574483589555380578682084577e-29 +/- 1.96e-109]
trow 51 53855961259/26240000000 4349679021/2099200000 upper [-4.0331648647101123640531107533212553697611541780629331922674169643987623790246085e-30 +/- 3.74e-110]
trow 52 4349679021/2099200000 27443007133/13120000000 upper [-1.4205384802752797586772971779901768446545879270368938250256943459174507979630707e-30 +/- 8.44e-111]
trow 53 27443007133/13120000000 110802081539/52480000000 upper [-4.9206648029319355659210849758585482805925849313407827700538105444059871149990157e-31 +/- 3.50e-112]
trow 54 110802081539/52480000000 55916067273/26240000000 upper [-1.6736548017698988964721026403935170442704649773367128581970997134903911760027248e-31 +/- 2.34e-111]
trow 55 55916067273/26240000000 112862187553/52480000000 upper [-5.5776179781926002713653442975383102027807724689832076349415576770701810535916288e-32 +/- 3.32e-112]
